NASDAQ Symbol,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares,NASDAQ,Common Stock
LXEH,"Lixiang Education Holding Co., Ltd. - American Depositary Shares",G,N,D,100,N,N,NASDAQ,No
LXRX,"Lexicon Pharmaceuticals, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
LYEL,"Lyell Immunopharma, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
LYFT,"Lyft, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
LYRA,"Lyra Therapeutics, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
LYT,Lytus Technologies Holdings PTV. Ltd. - Common Shares,S,N,D,100,N,N,NASDAQ,No
LYTS,LSI Industries Inc. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
LZ,"LegalZoom.com, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
LZRD,Parabla Innovation ETF,G,N,N,100,Y,N,NASDAQ,No
MACA,Moringa Acquisition Corp - Class A Ordinary Shares,S,N,D,100,N,N,NASDAQ,No
MACAU,Moringa Acquisition Corp - Units,S,N,D,100,N,N,NASDAQ,No
MACAW,Moringa Acquisition Corp - Warrant,S,N,D,100,N,N,NASDAQ,No
MACK,"Merrimack Pharmaceuticals, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MAMA,"Mama's Creations, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MANH,"Manhattan Associates, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MAPS,"WM Technology, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MAPSW,"WM Technology, Inc. - Warrants",Q,N,N,100,N,N,NASDAQ,No
MAQC,Maquia Capital Acquisition Corporation - Class A Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MAQCU,Maquia Capital Acquisition Corporation - Unit,S,N,N,100,N,N,NASDAQ,No
MAQCW,Maquia Capital Acquisition Corporation - Warrant,S,N,N,100,N,N,NASDAQ,No
MAR,Marriott International - Class A Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MARA,"Marathon Digital Holdings, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MARK,"Remark Holdings, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
MARPS,Marine Petroleum Trust - Units of Beneficial Interest,S,N,N,100,N,N,NASDAQ,No
MARX,Mars Acquisition Corp. - Ordinary Shares,G,N,N,100,N,N,NASDAQ,No
MARXR,Mars Acquisition Corp. - Rights,G,N,N,100,N,N,NASDAQ,No
MARXU,Mars Acquisition Corp. - Unit,G,N,N,100,N,N,NASDAQ,No
MASI,Masimo Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MASS,908 Devices Inc. - Common Stock,G,N,N,100,N,N,NASDAQ,Yes
MAT,"Mattel, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MATH,Metalpha Technology Holding Limited - Ordinary Shares,S,N,E,100,N,N,NASDAQ,No
MATW,Matthews International Corporation - Class A Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MAXI,Simplify Bitcoin Strategy PLUS Income ETF,G,N,N,100,Y,N,NASDAQ,No
MAXN,"Maxeon Solar Technologies, Ltd. - Ordinary Shares",Q,N,N,100,N,N,NASDAQ,No
MAYS,"J. W. Mays, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MBB,iShares MBS ETF,G,N,N,100,Y,N,NASDAQ,No
MBCN,Middlefield Banc Corp. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MBIN,Merchants Bancorp - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MBINM,"Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock",S,N,N,100,N,N,NASDAQ,No
MBINN,Merchants Bancorp - Depositary Shares 6.00% Fixed Rate Series C Non-Cumulative Perpetual Preferred Stock,S,N,N,100,N,N,NASDAQ,No
MBINO,Merchants Bancorp - Depositary Shares Each Representing a 1/40th Interest in a Share of Series B Fixed-to-Floating Rate,S,N,N,100,N,N,NASDAQ,No
MBINP,Merchants Bancorp - 7.00% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock,S,N,N,100,N,N,NASDAQ,No
MBIO,"Mustang Bio, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MBLY,Mobileye Global Inc. - Class A Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MBNKP,"Medallion Bank - Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series F",S,N,N,100,N,N,NASDAQ,No
MBOT,Microbot Medical Inc.  - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MBRX,"Moleculin Biotech, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
MBTC,Nocturne Acquisition Corporation - Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
MBTCR,Nocturne Acquisition Corporation - Right,S,N,N,100,N,N,NASDAQ,No
MBTCU,Nocturne Acquisition Corporation - Unit,S,N,N,100,N,N,NASDAQ,No
MBUU,"Malibu Boats, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MBWM,Mercantile Bank Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MCAA,Mountain & Co. I Acquisition Corp. - Class A Ordinary Shares,G,N,N,100,N,N,NASDAQ,No
MCAAU,Mountain & Co. I Acquisition Corp. - Unit,G,N,N,100,N,N,NASDAQ,No
MCAAW,Mountain & Co. I Acquisition Corp. - Warrant,G,N,N,100,N,N,NASDAQ,No
MCAC,Monterey Capital Acquisition Corporation - Class A Common Stock,G,N,N,100,N,N,NASDAQ,Yes
MCACR,Monterey Capital Acquisition Corporation - Rights,G,N,N,100,N,N,NASDAQ,No
MCACU,Monterey Capital Acquisition Corporation - Unit,G,N,N,100,N,N,NASDAQ,No
MCACW,Monterey Capital Acquisition Corporation - Warrants,G,N,N,100,N,N,NASDAQ,No
MCAF,Mountain Crest Acquisition Corp. IV - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MCAFR,Mountain Crest Acquisition Corp. IV - Rights,S,N,N,100,N,N,NASDAQ,No
MCAFU,Mountain Crest Acquisition Corp. IV - Unit,S,N,N,100,N,N,NASDAQ,No
MCAG,Mountain Crest Acquisition Corp. V - Common Stock,G,N,D,100,N,N,NASDAQ,Yes
MCAGR,Mountain Crest Acquisition Corp. V - Right,G,N,D,100,N,N,NASDAQ,No
MCAGU,Mountain Crest Acquisition Corp. V - Unit,G,N,D,100,N,N,NASDAQ,No
MCBC,Macatawa Bank Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MCBS,"MetroCity Bankshares, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MCFT,"MasterCraft Boat Holdings, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MCHI,iShares MSCI China ETF,G,N,N,100,Y,N,NASDAQ,No
MCHP,Microchip Technology Incorporated - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MCHX,"Marchex, Inc. - Class B Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MCLD,mCloud Technologies Corp. - Common Shares,S,N,H,100,N,N,NASDAQ,No
MCLDP,mCloud Technologies Corp. - 9.0% Series A Cumulative Perpetual Preferred Shares,S,N,H,100,N,N,NASDAQ,No
MCLDW,mCloud Technologies Corp. - Warrants,S,N,H,100,N,N,NASDAQ,No
MCOM,micromobility.com Inc. - Class A Common Stock,S,N,D,100,N,N,NASDAQ,Yes
MCOMW,micromobility.com Inc. - Warrant,S,N,D,100,N,N,NASDAQ,No
MCRB,"Seres Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MCRI,"Monarch Casino & Resort, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MCSE,Martin Currie Sustainable International Equity ETF,G,N,N,100,Y,N,NASDAQ,No
MCVT,"Mill City Ventures III, Ltd. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MDAI,"Spectral AI, Inc. - Class A Common Stock",S,N,D,100,N,N,NASDAQ,Yes
MDAIW,"Spectral AI, Inc. - Warrants",S,N,D,100,N,N,NASDAQ,No
MDB,"MongoDB, Inc. - Class A Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MDCP,VictoryShares THB Mid Cap ESG ETF,G,N,N,100,Y,N,NASDAQ,No
MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MDGS,Medigus Ltd. - American Depositary Shares,S,N,N,100,N,N,NASDAQ,No
MDIA,Mediaco Holding Inc. - Class A Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MDIV,Multi-Asset Diversified Income Index Fund,G,N,N,100,Y,N,NASDAQ,No
MDJH,MDJM LTD - Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
MDLZ,"Mondelez International, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MDNA,Medicenna Therapeutics Corp. - Common Shares,S,N,D,100,N,N,NASDAQ,No
MDRR,"Medalist Diversified REIT, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MDRRP,"Medalist Diversified REIT, Inc. - Series A Cumulative Redeemable Preferred Stock",S,N,N,100,N,N,NASDAQ,No
MDRX,Veradigm Inc. - common stock,Q,N,E,100,N,N,NASDAQ,Yes
MDVL,"MedAvail Holdings, Inc.  - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MDWD,MediWound Ltd. - Ordinary Shares,G,N,N,100,N,N,NASDAQ,No
MDWT,Midwest Holding Inc. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MDXG,"MiMedx Group, Inc - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MDXH,MDxHealth SA - American Depositary Shares,S,N,N,100,N,N,NASDAQ,No
ME,23andMe Holding Co. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MEDP,"Medpace Holdings, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MEDS,"TRxADE HEALTH, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MEDX,Horizon Kinetics Medical ETF,G,N,N,100,Y,N,NASDAQ,No
MEGL,Magic Empire Global Limited - Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
MEIP,"MEI Pharma, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MELI,"MercadoLibre, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MEOH,Methanex Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MERC,Mercer International Inc. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MESA,"Mesa Air Group, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MESO,Mesoblast Limited - American Depositary Shares,Q,N,N,100,N,N,NASDAQ,No
META,"Meta Platforms, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
METC,"Ramaco Resources, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
METCB,"Ramaco Resources, Inc. - Class B Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
METCL,"Ramaco Resources, Inc. - 9.00% Senior Notes due 2026",Q,N,N,100,N,N,NASDAQ,No
METX,BTC Digital Ltd. - Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
METXW,BTC Digital Ltd. - Warrant,S,N,N,100,N,N,NASDAQ,No
MF,Missfresh Limited - American Depositary Shares,S,N,D,100,N,N,NASDAQ,No
MFH,Mercurity Fintech Holding Inc. - American Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
MFIC,MidCap Financial Investment Corporation - Closed End Fund,Q,N,N,100,N,N,NASDAQ,No
MFIN,Medallion Financial Corp. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MFLX,First Trust Flexible Municipal High Income ETF,G,N,N,100,Y,N,NASDAQ,No
MGAM,Mobile Global Esports Inc. - Common Stock,S,N,D,100,N,N,NASDAQ,Yes
MGEE,MGE Energy Inc. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MGIC,Magic Software Enterprises Ltd. - Ordinary Shares,Q,N,N,100,N,N,NASDAQ,No
MGIH,Millennium Group International Holdings Limited - Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
MGNI,"Magnite, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MGNX,"MacroGenics, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MGOL,MGO Global Inc. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MGPI,"MGP Ingredients, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MGRC,McGrath RentCorp - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MGRM,Monogram Orthopaedics Inc. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MGRX,"Mangoceuticals, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MGTX,MeiraGTx Holdings plc - Ordinary Shares,Q,N,N,100,N,N,NASDAQ,No
MGYR,"Magyar Bancorp, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MHLD,"Maiden Holdings, Ltd. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MHUA,"Meihua International Medical Technologies Co., Ltd. - Ordinary Shares",G,N,N,100,N,N,NASDAQ,No
MICS,"The Singing Machine Company, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MIDD,The Middleby Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MIGI,Mawson Infrastructure Group Inc. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MILN,Global X Millennial Consumer ETF,G,N,N,100,Y,N,NASDAQ,No
MIND,"MIND Technology, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
MINDP,"MIND Technology, Inc. - Series A 9.00% Series A Cumulative Preferred Stock",S,N,N,100,N,N,NASDAQ,No
MINM,"Minim, Inc. - Common Stock",S,N,E,100,N,N,NASDAQ,Yes
MIRA,"MIRA Pharmaceuticals, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MIRM,"Mirum Pharmaceuticals, Inc. - common stock",G,N,N,100,N,N,NASDAQ,Yes
MIRO,Miromatrix Medical Inc. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MIST,Milestone Pharmaceuticals Inc. - Common Shares,Q,N,N,100,N,N,NASDAQ,No
MITA,Coliseum Acquisition Corp. - Class A Ordinary Share,S,N,D,100,N,N,NASDAQ,No
MITAU,Coliseum Acquisition Corp. - Unit,S,N,N,100,N,N,NASDAQ,No
MITAW,Coliseum Acquisition Corp. - Warrant,S,N,N,100,N,N,NASDAQ,No
MITK,"Mitek Systems, Inc. - Common Stock",S,N,E,100,N,N,NASDAQ,Yes
MKAM,MKAM ETF,G,N,N,100,Y,N,NASDAQ,No
MKSI,"MKS Instruments, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MKTW,"MarketWise, Inc. - Class A Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MKTX,"MarketAxess Holdings, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MKUL,"Molekule Group, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MLAB,"Mesa Laboratories, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MLCO,Melco Resorts & Entertainment Limited - American Depositary Shares ,Q,N,N,100,N,N,NASDAQ,No
MLEC,Moolec Science SA - Ordinary shares,S,N,N,100,N,N,NASDAQ,No
MLECW,Moolec Science SA - Warrant,S,N,N,100,N,N,NASDAQ,No
MLGO,"MicroAlgo, Inc. - Ordinary Shares",S,N,N,100,N,N,NASDAQ,No
MLKN,"MillerKnoll, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MLTX,MoonLake Immunotherapeutics - Class A Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
MLYS,"Mineralys Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MMAT,Meta Materials Inc. - Common Stock,S,N,D,100,N,N,NASDAQ,Yes
MMLP,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,Q,N,N,100,N,N,NASDAQ,No
MMSI,"Merit Medical Systems, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MMV,MultiMetaVerse Holdings Limited - Class A Ordinary Share,G,N,D,100,N,N,NASDAQ,No
MMVWW,MultiMetaVerse Holdings Limited - Warrant,S,N,N,100,N,N,NASDAQ,No
MMYT,MakeMyTrip Limited - Ordinary Shares,Q,N,N,100,N,N,NASDAQ,No
MNDO,MIND C.T.I. Ltd. - Ordinary Shares,G,N,N,100,N,N,NASDAQ,No
MNDY,monday.com Ltd. - Ordinary Shares,Q,N,N,100,N,N,NASDAQ,No
MNKD,MannKind Corporation - Common Stock,G,N,N,100,N,N,NASDAQ,Yes
MNMD,Mind Medicine (MindMed) Inc. - Common Shares,S,N,N,100,N,N,NASDAQ,No
MNOV,"MediciNova, Inc. - Common Stock",G,N,D,100,N,N,NASDAQ,Yes
MNPR,Monopar Therapeutics Inc. - Common Stock,S,N,D,100,N,N,NASDAQ,Yes
MNRO,"Monro, Inc.  - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MNSB,"MainStreet Bancshares, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MNSBP,"MainStreet Bancshares, Inc. - Depositary Shares",S,N,N,100,N,N,NASDAQ,No
MNST,Monster Beverage Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MNTK,"Montauk Renewables, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MNTS,Momentus Inc. - Class A Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MNTSW,Momentus Inc. - Warrant,Q,N,N,100,N,N,NASDAQ,No
MNTX,"Manitex International, Inc. - common stock",S,N,N,100,N,N,NASDAQ,Yes
MOB,Mobilicom Limited - American Depositary Shares,S,N,N,100,N,N,NASDAQ,No
MOBBW,Mobilicom Limited - Warrants,S,N,N,100,N,N,NASDAQ,No
MOBQ,"Mobiquity Technologies, Inc. - common stock",S,N,D,100,N,N,NASDAQ,Yes
MOBQW,"Mobiquity Technologies, Inc. - warrant",S,N,D,100,N,N,NASDAQ,No
MOBV,Mobiv Acquisition Corp - Class A Common Stock,G,N,N,100,N,N,NASDAQ,Yes
MOBVU,Mobiv Acquisition Corp - Unit,G,N,N,100,N,N,NASDAQ,No
MOBVW,Mobiv Acquisition Corp - Warrant,G,N,N,100,N,N,NASDAQ,No
MODD,"Modular Medical, Inc. - common stock",S,N,N,100,N,N,NASDAQ,Yes
MODL,VictoryShares WestEnd U.S. Sector ETF,G,N,N,100,Y,N,NASDAQ,No
MODV,ModivCare Inc. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MOFG,"MidWestOne Financial Group, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MOGO,Mogo Inc. - Common Shares,S,N,N,100,N,N,NASDAQ,No
MOLN,Molecular Partners AG - American Depositary Shares,Q,N,N,100,N,N,NASDAQ,No
MOMO,Hello Group Inc.  - American Depositary Shares,Q,N,N,100,N,N,NASDAQ,No
MOND,"Mondee Holdings, Inc. - Class A Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MOR,MorphoSys AG - American Depositary Shares,Q,N,N,100,N,N,NASDAQ,No
MORF,"Morphic Holding, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MORN,"Morningstar, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MOTS,"Motus GI Holdings, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
MOVE,Movano Inc. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MOXC,Moxian (BVI) Inc  - Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
MPAA,"Motorcar Parts of America, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MPB,Mid Penn Bancorp - Common Stock,G,N,N,100,N,N,NASDAQ,Yes
MPRA,Mercato Partners Acquisition Corporation - Class A Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MPRAU,Mercato Partners Acquisition Corporation - Unit,S,N,N,100,N,N,NASDAQ,No
MPRAW,Mercato Partners Acquisition Corporation - Warrant,S,N,N,100,N,N,NASDAQ,No
MPWR,"Monolithic Power Systems, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MQ,"Marqeta, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MRAI,"Marpai, Inc. - Class A Common Stock",S,N,D,100,N,N,NASDAQ,Yes
MRAM,"Everspin Technologies, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MRBK,Meridian Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MRCC,Monroe Capital Corporation - Closed End Fund,Q,N,N,100,N,N,NASDAQ,No
MRCY,Mercury Systems Inc - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MREO,Mereo BioPharma Group plc - American Depositary Shares,S,N,N,100,N,N,NASDAQ,No
MRIN,Marin Software Incorporated - Common Stock,G,N,D,100,N,N,NASDAQ,Yes
MRKR,"Marker Therapeutics, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MRM,MEDIROM Healthcare Technologies Inc. - American Depositary Share,S,N,N,100,N,N,NASDAQ,No
MRNA,"Moderna, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MRND,IQ U.S. Mid Cap R&D Leaders ETF,G,N,N,100,Y,N,NASDAQ,No
MRNS,"Marinus Pharmaceuticals, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MRSN,"Mersana Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MRTN,"Marten Transport, Ltd. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MRTX,"Mirati Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MRUS,Merus N.V. - Common Shares,G,N,N,100,N,N,NASDAQ,No
MRVI,"Maravai LifeSciences Holdings, Inc. - Class A common stock",Q,N,N,100,N,N,NASDAQ,Yes
MRVL,"Marvell Technology, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MSBI,"Midland States Bancorp, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MSBIP,"Midland States Bancorp, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",Q,N,N,100,N,N,NASDAQ,No
MSEX,Middlesex Water Company - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MSFD,Direxion Daily MSFT Bear 1X Shares,G,N,N,100,Y,N,NASDAQ,No
MSFT,Microsoft Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MSFU,Direxion Daily MSFT Bull 1.5X Shares,G,N,N,100,Y,N,NASDAQ,No
MSGM,Motorsport Games Inc. - Class A Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MSSA,Metal Sky Star Acquisition Corporation - Ordinary shares,G,N,N,100,N,N,NASDAQ,No
MSSAR,Metal Sky Star Acquisition Corporation - Right,G,N,N,100,N,N,NASDAQ,No
MSSAU,Metal Sky Star Acquisition Corporation - Unit,G,N,N,100,N,N,NASDAQ,No
MSSAW,Metal Sky Star Acquisition Corporation - Warrant,G,N,N,100,N,N,NASDAQ,No
MSTR,MicroStrategy Incorporated - Class A Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MTC,"MMTec, Inc. - Common Shares",S,N,D,100,N,N,NASDAQ,No
MTCH,"Match Group, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MTEK,Maris-Tech Ltd. - ordinary shares,S,N,N,100,N,N,NASDAQ,No
MTEKW,Maris-Tech Ltd. - Warrants,S,N,N,100,N,N,NASDAQ,No
MTEM,"Molecular Templates, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MTEX,"Mannatech, Incorporated - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MTLS,Materialise NV - American Depositary Shares,Q,N,N,100,N,N,NASDAQ,No
MTRX,Matrix Service Company - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
MTRY,Monterey Innovation Acquisition Corp. - Common Stock,G,N,N,100,N,N,NASDAQ,Yes
MTRYU,Monterey Innovation Acquisition Corp. - Unit,G,N,N,100,N,N,NASDAQ,No
MTRYW,Monterey Innovation Acquisition Corp. - Warrant,G,N,N,100,N,N,NASDAQ,No
MTSI,"MACOM Technology Solutions Holdings, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MTTR,"Matterport, Inc. - Class A Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MU,"Micron Technology, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MULN,"Mullen Automotive, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
MURF,Murphy Canyon Acquisition Corp. - Class A Common Stock,G,N,D,100,N,N,NASDAQ,Yes
MURFU,Murphy Canyon Acquisition Corp. - Unit,G,N,D,100,N,N,NASDAQ,No
MURFW,Murphy Canyon Acquisition Corp. - Warrant,G,N,D,100,N,N,NASDAQ,No
MVBF,MVB Financial Corp. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
MVIS,"MicroVision, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MVLA,Movella Holdings Inc. - Common Stock,G,N,N,100,N,N,NASDAQ,Yes
MVLAW,Movella Holdings Inc. - Warrant,S,N,N,100,N,N,NASDAQ,No
MVST,"Microvast Holdings, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MVSTW,"Microvast Holdings, Inc. - Warrant",Q,N,N,100,N,N,NASDAQ,No
MXCT,"MaxCyte, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MXL,"MaxLinear, Inc - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MYFW,"First Western Financial, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MYGN,"Myriad Genetics, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MYMD,"MyMD Pharmaceuticals, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
MYNA,Mynaric AG - American Depository Shares ,Q,N,N,100,N,N,NASDAQ,No
MYNZ,Mainz Biomed N.V. - Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
MYPS,"PLAYSTUDIOS, Inc.  - Class A Common Stock",G,N,N,100,N,N,NASDAQ,Yes
MYPSW,"PLAYSTUDIOS, Inc.  - Warrant",G,N,N,100,N,N,NASDAQ,No
MYRG,"MYR Group, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
MYSZ,"My Size, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
NA,Nano Labs Ltd - American Depositary Shares,G,N,N,100,N,N,NASDAQ,No
NAAS,NaaS Technology Inc. - American Depositary Shares,S,N,N,100,N,N,NASDAQ,No
NAII,"Natural Alternatives International, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
NAMS,NewAmsterdam Pharma Company N.V. - Ordinary Shares,G,N,N,100,N,N,NASDAQ,No
NAMSW,NewAmsterdam Pharma Company N.V. - Warrant,G,N,N,100,N,N,NASDAQ,No
NAOV,"NanoVibronix, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
